index,Start_DateTime,End_DateTime,Start_Timestamp,End_Timestamp,Open,Close,High,Low,Volume
0,2020-06-11 09:30:00-04:00,2020-06-11 15:59:00-04:00,1591882200000000000,1591905540000000000,349.31,335.97,351.06,335.48,44750491.0
1,2020-06-12 09:30:00-04:00,2020-06-12 15:59:00-04:00,1591968600000000000,1591991940000000000,344.72,338.53,347.8,334.2233,45399946.0
2,2020-06-15 09:30:00-04:00,2020-06-15 15:59:00-04:00,1592227800000000000,1592251140000000000,333.25,342.99,345.68,332.58,31384794.0
3,2020-06-16 09:30:00-04:00,2020-06-16 15:59:00-04:00,1592314200000000000,1592337540000000000,351.46,352.26,353.2,344.72,37329744.0
4,2020-06-17 09:30:00-04:00,2020-06-17 15:59:00-04:00,1592400600000000000,1592423940000000000,355.15,351.2438,355.4,351.09,25501567.0
5,2020-06-18 09:30:00-04:00,2020-06-18 15:59:00-04:00,1592487000000000000,1592510340000000000,351.41,351.59,353.45,349.22,21590480.0
6,2020-06-19 09:30:00-04:00,2020-06-19 15:59:00-04:00,1592573400000000000,1592596740000000000,354.635,349.55,356.56,345.15,45854036.0
7,2020-06-22 09:30:00-04:00,2020-06-22 15:59:00-04:00,1592832600000000000,1592855940000000000,351.34,358.93,359.46,351.15,30608027.0
8,2020-06-23 09:30:00-04:00,2020-06-23 15:59:00-04:00,1592919000000000000,1592942340000000000,364.0,366.37,372.38,362.2701,49627537.0
9,2020-06-24 09:30:00-04:00,2020-06-24 15:59:00-04:00,1593005400000000000,1593028740000000000,365.0,360.06,368.79,358.52,44762689.0
10,2020-06-25 09:30:00-04:00,2020-06-25 15:59:00-04:00,1593091800000000000,1593115140000000000,360.7,364.88,365.0,357.57,31760300.0
11,2020-06-26 09:30:00-04:00,2020-06-26 15:59:00-04:00,1593178200000000000,1593201540000000000,364.41,353.69,365.32,353.02,40957283.0
12,2020-06-29 09:30:00-04:00,2020-06-29 15:59:00-04:00,1593437400000000000,1593460740000000000,353.25,362.0,362.1736,351.28,28977586.0
13,2020-06-30 09:30:00-04:00,2020-06-30 15:59:00-04:00,1593523800000000000,1593547140000000000,360.08,364.6,365.98,360.0,28690749.0
14,2020-07-01 09:30:00-04:00,2020-07-01 15:59:00-04:00,1593610200000000000,1593633540000000000,365.12,364.01,367.36,363.91,25230389.0
15,2020-07-02 09:30:00-04:00,2020-07-02 15:59:00-04:00,1593696600000000000,1593719940000000000,367.85,364.12,370.47,363.64,25176729.0
16,2020-07-06 09:30:00-04:00,2020-07-06 15:59:00-04:00,1594042200000000000,1594065540000000000,370.0,373.81,375.78,369.87,25961015.0
17,2020-07-07 09:30:00-04:00,2020-07-07 15:59:00-04:00,1594128600000000000,1594151940000000000,375.41,372.64,378.62,372.23,24430950.0
18,2020-07-08 09:30:00-04:00,2020-07-08 15:59:00-04:00,1594215000000000000,1594238340000000000,376.72,381.44,381.5,376.36,25857519.0
19,2020-07-09 09:30:00-04:00,2020-07-09 15:59:00-04:00,1594301400000000000,1594324740000000000,385.05,382.6599,385.27,378.69,29015119.0
20,2020-07-10 09:30:00-04:00,2020-07-10 15:59:00-04:00,1594387800000000000,1594411140000000000,381.34,383.52,383.92,378.8207,20259155.0
