index,Start_DateTime,End_DateTime,Start_Timestamp,End_Timestamp,Open,Close,High,Low,Volume
0,2020-10-26 09:30:00-04:00,2020-10-26 15:59:00-04:00,1603719000000000000,1603742340000000000,411.63,420.28,425.76,410.0,26923984.0
1,2020-10-27 09:30:00-04:00,2020-10-27 15:59:00-04:00,1603805400000000000,1603828740000000000,423.76,424.471,430.5,420.1,21334148.0
2,2020-10-28 09:30:00-04:00,2020-10-28 15:59:00-04:00,1603891800000000000,1603915140000000000,416.48,406.0,418.6,406.0,23736837.0
3,2020-10-29 09:30:00-04:00,2020-10-29 15:59:00-04:00,1603978200000000000,1604001540000000000,409.96,410.64,418.06,406.46,20923712.0
4,2020-10-30 09:30:00-04:00,2020-10-30 15:59:00-04:00,1604064600000000000,1604087940000000000,406.8954,388.04,407.5915,379.11,40416745.0
5,2020-11-02 09:30:00-05:00,2020-11-02 15:59:00-05:00,1604327400000000000,1604350740000000000,394.0,400.51,406.9799,392.3,27248336.0
6,2020-11-03 09:30:00-05:00,2020-11-03 15:59:00-05:00,1604413800000000000,1604437140000000000,409.73,423.74,427.77,406.69,32409724.0
7,2020-11-04 09:30:00-05:00,2020-11-04 15:59:00-05:00,1604500200000000000,1604523540000000000,430.62,420.91,435.4,417.1,29407115.0
8,2020-11-05 09:30:00-05:00,2020-11-05 15:59:00-05:00,1604586600000000000,1604609940000000000,428.3,438.09,440.0,424.0001,26290455.0
9,2020-11-06 09:30:00-05:00,2020-11-06 15:59:00-05:00,1604673000000000000,1604696340000000000,436.1,429.92,436.57,424.28,20285261.0
10,2020-11-09 09:30:00-05:00,2020-11-09 15:59:00-05:00,1604932200000000000,1604955540000000000,439.5,421.39,452.5,421.0,31561881.0
11,2020-11-10 09:30:00-05:00,2020-11-10 15:59:00-05:00,1605018600000000000,1605041940000000000,420.09,410.41,420.09,396.0301,28753255.0
12,2020-11-11 09:30:00-05:00,2020-11-11 15:59:00-05:00,1605105000000000000,1605128340000000000,416.45,417.13,418.695,410.58,16205100.0
13,2020-11-12 09:30:00-05:00,2020-11-12 15:59:00-05:00,1605191400000000000,1605214740000000000,415.05,411.73,423.0,409.52,18806849.0
14,2020-11-13 09:30:00-05:00,2020-11-13 15:59:00-05:00,1605277800000000000,1605301140000000000,410.85,408.68,412.5319,401.66,18665504.0
15,2020-11-16 09:30:00-05:00,2020-11-16 15:59:00-05:00,1605537000000000000,1605560340000000000,408.93,408.09,412.45,404.0868,17292941.0
16,2020-11-17 09:30:00-05:00,2020-11-17 15:59:00-05:00,1605623400000000000,1605646740000000000,460.17,441.57,462.0,433.01,56844276.0
17,2020-11-18 09:30:00-05:00,2020-11-18 15:59:00-05:00,1605709800000000000,1605733140000000000,448.35,486.64,496.0,443.5001,74591896.0
18,2020-11-19 09:30:00-05:00,2020-11-19 15:59:00-05:00,1605796200000000000,1605819540000000000,492.0,499.16,508.6112,487.57,58567900.0
19,2020-11-20 09:30:00-05:00,2020-11-20 15:59:00-05:00,1605882600000000000,1605905940000000000,497.99,489.44,502.5,489.06,30596932.0
20,2020-11-23 09:30:00-05:00,2020-11-23 15:59:00-05:00,1606141800000000000,1606165140000000000,503.5,521.67,526.0,501.79,45946043.0
21,2020-11-24 09:30:00-05:00,2020-11-24 15:59:00-05:00,1606228200000000000,1606251540000000000,540.4,555.86,559.99,526.2,48679945.0
