index,Start_DateTime,End_DateTime,Start_Timestamp,End_Timestamp,Open,Close,High,Low,Volume
0,2020-02-20 09:30:00-05:00,2020-02-20 15:59:00-05:00,1582209000000000000,1582232340000000000,911.95,899.18,912.0,859.94,16718086.0
1,2020-02-21 09:30:00-05:00,2020-02-21 15:59:00-05:00,1582295400000000000,1582318740000000000,906.98,901.0,913.06,880.45,13277670.0
2,2020-02-24 09:30:00-05:00,2020-02-24 15:59:00-05:00,1582554600000000000,1582577940000000000,839.0,833.16,863.5,822.2,13951357.0
3,2020-02-25 09:30:00-05:00,2020-02-25 15:59:00-05:00,1582641000000000000,1582664340000000000,849.0,799.11,856.6,787.0,16586074.0
4,2020-02-26 09:30:00-05:00,2020-02-26 15:59:00-05:00,1582727400000000000,1582750740000000000,782.5,778.8,813.31,776.11,13095063.0
5,2020-02-27 09:30:00-05:00,2020-02-27 15:59:00-05:00,1582813800000000000,1582837140000000000,730.0,678.85,739.77,669.0,22654860.0
6,2020-02-28 09:30:00-05:00,2020-02-28 15:59:00-05:00,1582900200000000000,1582923540000000000,629.7,667.43,690.52,611.52,22791244.0
7,2020-03-02 09:30:00-05:00,2020-03-02 15:59:00-05:00,1583159400000000000,1583182740000000000,711.26,743.69,743.69,686.67,18467944.0
8,2020-03-03 09:30:00-05:00,2020-03-03 15:59:00-05:00,1583245800000000000,1583269140000000000,805.0,745.51,806.98,716.1106,23530881.0
9,2020-03-04 09:30:00-05:00,2020-03-04 15:59:00-05:00,1583332200000000000,1583355540000000000,763.9603,749.5,766.52,724.7345,13902976.0
10,2020-03-05 09:30:00-05:00,2020-03-05 15:59:00-05:00,1583418600000000000,1583441940000000000,723.77,723.62,745.75,718.07,10103673.0
11,2020-03-06 09:30:00-05:00,2020-03-06 15:59:00-05:00,1583505000000000000,1583528340000000000,690.0035,703.39,707.0,684.27,11713546.0
12,2020-03-09 09:30:00-04:00,2020-03-09 15:59:00-04:00,1583760600000000000,1583783940000000000,605.39,606.46,662.998,605.0,15538253.0
13,2020-03-10 09:30:00-04:00,2020-03-10 15:59:00-04:00,1583847000000000000,1583870340000000000,659.43,645.0,668.0,608.0,14569691.0
14,2020-03-11 09:30:00-04:00,2020-03-11 15:59:00-04:00,1583933400000000000,1583956740000000000,640.2,633.905,653.58,613.0,12765407.0
15,2020-03-12 09:30:00-04:00,2020-03-12 15:59:00-04:00,1584019800000000000,1584043140000000000,580.89,556.01,594.5,546.25,17344821.0
16,2020-03-13 09:30:00-04:00,2020-03-13 15:59:00-04:00,1584106200000000000,1584129540000000000,595.0,546.2,607.57,502.0,21220346.0
17,2020-03-16 09:30:00-04:00,2020-03-16 15:59:00-04:00,1584365400000000000,1584388740000000000,469.4997,444.9801,494.8699,442.17,18984243.0
18,2020-03-17 09:30:00-04:00,2020-03-17 15:59:00-04:00,1584451800000000000,1584475140000000000,440.01,430.0,471.85,396.0,22986633.0
19,2020-03-18 09:30:00-04:00,2020-03-18 15:59:00-04:00,1584538200000000000,1584561540000000000,389.0,361.6,404.86,350.51,22459853.0
20,2020-03-19 09:30:00-04:00,2020-03-19 15:59:00-04:00,1584624600000000000,1584647940000000000,374.6965,427.295,452.0,358.46,28528258.0
21,2020-03-20 09:30:00-04:00,2020-03-20 15:59:00-04:00,1584711000000000000,1584734340000000000,438.2,427.53,477.0,425.79,26839582.0
